iteration,pct_concluded,pct_optimal,pct_err10,pct_err20,pct_err30,pct_err40,pct_err50,mean_diff_iter,mean_reward_iter,min_reward_iter,max_reward_iter,ep1_diff,ep2_diff,ep3_diff,ep4_diff,ep5_diff,ep6_diff,ep7_diff,ep8_diff,ep9_diff,ep10_diff
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
162,40.0,0.0,0.0,0.0,0.0,0.0,0.0,349.34,-0.4757,-1.0,0.6608,-,-,51.34,-,534.25,273.19,-,-,538.59,-
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
171,20.0,0.0,0.0,0.0,0.0,0.0,0.0,914.22,-1.179,-5.0,0.1312,-,-,-,-,662.47,-,-,-,1165.96,-
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-5.0,-1.0,-,-,-,-,-,-,-,-,-,-
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
182,20.0,0.0,0.0,0.0,0.0,0.0,0.0,252.96,-0.7433,-1.0,0.2847,-,-,-,-,251.19,-,-,-,254.73,-
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-,-,-,-,-,-,-,-,-,-
